timestamp,BattV_Min_S1_T,VWC_1_raw_S1_T,EC_1_raw_S1_T,T_1_raw_S1_T,VWC_2_raw_S1_T,EC_2_raw_S1_T,T_2_raw_S1_T,VWC_3_raw_S1_T,EC_3_raw_S1_T,T_3_raw_S1_T,BattV_Min_S1_M,VWC_1_raw_S1_M,EC_1_raw_S1_M,T_1_raw_S1_M,VWC_2_raw_S1_M,EC_2_raw_S1_M,T_2_raw_S1_M,VWC_3_raw_S1_M,EC_3_raw_S1_M,T_3_raw_S1_M,BattV_Min_S1_B,VWC_1_raw_S1_B,EC_1_raw_S1_B,T_1_raw_S1_B,VWC_2_raw_S1_B,EC_2_raw_S1_B,T_2_raw_S1_B,VWC_3_raw_S1_B,EC_3_raw_S1_B,T_3_raw_S1_B,BattV_Min_S2_T,VWC_1_raw_S2_T,EC_1_raw_S2_T,T_1_raw_S2_T,VWC_2_raw_S2_T,EC_2_raw_S2_T,T_2_raw_S2_T,VWC_3_raw_S2_T,EC_3_raw_S2_T,T_3_raw_S2_T,BattV_Min_S2_M,VWC_1_raw_S2_M,EC_1_raw_S2_M,T_1_raw_S2_M,VWC_2_raw_S2_M,EC_2_raw_S2_M,T_2_raw_S2_M,VWC_3_raw_S2_M,EC_3_raw_S2_M,T_3_raw_S2_M,BattV_Min_S2_B,VWC_1_raw_S2_B,EC_1_raw_S2_B,T_1_raw_S2_B,VWC_2_raw_S2_B,EC_2_raw_S2_B,T_2_raw_S2_B,VWC_3_raw_S2_B,EC_3_raw_S2_B,T_3_raw_S2_B,BattV_Min_S3_T,VWC_1_raw_S3_T,EC_1_raw_S3_T,T_1_raw_S3_T,VWC_2_raw_S3_T,EC_2_raw_S3_T,T_2_raw_S3_T,VWC_3_raw_S3_T,EC_3_raw_S3_T,T_3_raw_S3_T,BattV_Min_S3_M,VWC_1_raw_S3_M,EC_1_raw_S3_M,T_1_raw_S3_M,VWC_2_raw_S3_M,EC_2_raw_S3_M,T_2_raw_S3_M,VWC_3_raw_S3_M,EC_3_raw_S3_M,T_3_raw_S3_M,BattV_Min_S3_B,VWC_1_raw_S3_B,EC_1_raw_S3_B,T_1_raw_S3_B,VWC_2_raw_S3_B,EC_2_raw_S3_B,T_2_raw_S3_B,VWC_3_raw_S3_B,EC_3_raw_S3_B,T_3_raw_S3_B,BattV_Min_S4_T,VWC_1_raw_S4_T,EC_1_raw_S4_T,T_1_raw_S4_T,VWC_2_raw_S4_T,EC_2_raw_S4_T,T_2_raw_S4_T,VWC_3_raw_S4_T,EC_3_raw_S4_T,T_3_raw_S4_T,BattV_Min_S4_M,VWC_1_raw_S4_M,EC_1_raw_S4_M,T_1_raw_S4_M,VWC_2_raw_S4_M,EC_2_raw_S4_M,T_2_raw_S4_M,VWC_3_raw_S4_M,EC_3_raw_S4_M,T_3_raw_S4_M,BattV_Min_S4_B,VWC_1_raw_S4_B,EC_1_raw_S4_B,T_1_raw_S4_B,VWC_2_raw_S4_B,EC_2_raw_S4_B,T_2_raw_S4_B,VWC_3_raw_S4_B,EC_3_raw_S4_B,T_3_raw_S4_B,temp_air_degF,rh_%,dewpoint_degF,vapor_pressure_psi,solar_rad_Wm2,precip_in,wind_speed_mph,wind_dir_degN,soil_temp_2in_degF,soil_temp_6in_degF,SWC_1_raw_S1_T,SWC_1_raw_S1_M,SWC_1_raw_S1_B,SWC_1_raw_S2_T,SWC_1_raw_S2_M,SWC_1_raw_S2_B,SWC_1_raw_S3_T,SWC_1_raw_S3_M,SWC_1_raw_S3_B,SWC_1_raw_S4_T,SWC_1_raw_S4_M,SWC_1_raw_S4_B,VWC_1_ratio_S1_S2_T,VWC_2_ratio_S1_S2_T,VWC_3_ratio_S1_S2_T,VWC_1_ratio_S1_S2_M,VWC_2_ratio_S1_S2_M,VWC_3_ratio_S1_S2_M,VWC_1_ratio_S1_S2_B,VWC_2_ratio_S1_S2_B,VWC_3_ratio_S1_S2_B,VWC_1_ratio_S3_S4_T,VWC_2_ratio_S3_S4_T,VWC_3_ratio_S3_S4_T,VWC_1_ratio_S3_S4_M,VWC_2_ratio_S3_S4_M,VWC_3_ratio_S3_S4_M,VWC_1_ratio_S3_S4_B,VWC_2_ratio_S3_S4_B,VWC_3_ratio_S3_S4_B,T_1_ratio_S1_S2_T,T_2_ratio_S1_S2_T,T_3_ratio_S1_S2_T,T_1_ratio_S1_S2_M,T_2_ratio_S1_S2_M,T_3_ratio_S1_S2_M,T_1_ratio_S1_S2_B,T_2_ratio_S1_S2_B,T_3_ratio_S1_S2_B,T_1_ratio_S3_S4_T,T_2_ratio_S3_S4_T,T_3_ratio_S3_S4_T,T_1_ratio_S3_S4_M,T_2_ratio_S3_S4_M,T_3_ratio_S3_S4_M,T_1_ratio_S3_S4_B,T_2_ratio_S3_S4_B,T_3_ratio_S3_S4_B,EC_1_ratio_S1_S2_T,EC_2_ratio_S1_S2_T,EC_3_ratio_S1_S2_T,EC_1_ratio_S1_S2_M,EC_2_ratio_S1_S2_M,EC_3_ratio_S1_S2_M,EC_1_ratio_S1_S2_B,EC_2_ratio_S1_S2_B,EC_3_ratio_S1_S2_B,EC_1_ratio_S3_S4_T,EC_2_ratio_S3_S4_T,EC_3_ratio_S3_S4_T,EC_1_ratio_S3_S4_M,EC_2_ratio_S3_S4_M,EC_3_ratio_S3_S4_M,EC_1_ratio_S3_S4_B,EC_2_ratio_S3_S4_B,EC_3_ratio_S3_S4_B,SWC_1_ratio_S1_S2_T,SWC_1_ratio_S1_S2_M,SWC_1_ratio_S1_S2_B,SWC_1_ratio_S3_S4_T,SWC_1_ratio_S3_S4_M,SWC_1_ratio_S3_S4_B
2024-01-11,13.4085,0.1448,0.1234,-0.0577,0.1261,0.1243,0.9098,0.1799,0.1567,1.8318,13.3530,0.1151,0.0862,0.1126,0.1548,0.2229,1.1277,0.3162,0.4937,1.9162,13.2973,0.1869,0.7623,-0.3929,0.1967,0.9316,0.6760,0.1925,1.2089,1.5635,13.4396,0.1268,0.0945,-0.5452,0.1848,0.2631,0.3032,0.2749,0.4162,1.3382,13.3773,0.1205,0.1249,-0.2929,0.1495,0.1998,0.7322,0.2222,0.1462,1.5532,13.2239,0.1030,0.1150,-0.2199,0.0960,0.1620,0.5410,0.1553,0.1480,1.3052,13.3166,0.1409,0.1283,-0.3092,0.1822,0.2267,0.7988,0.2664,0.3692,1.8127,11.8687,0.1594,0.2126,0.4069,0.2137,0.1817,0.9987,0.2212,0.1313,1.4328,13.3460,0.1136,0.1119,-0.0307,0.1601,0.1728,0.7464,0.1131,0.0742,1.4622,13.4622,0.1279,0.1189,0.3544,0.1521,0.1737,1.0432,0.2222,0.1665,1.8154,13.3185,0.0956,0.1088,-0.2361,0.0764,0.0967,0.7540,0.1029,0.1728,1.5472,,,,,,,,,,,24.4451,0.6599,13.5928,0.0422,101.7798,0.0201,3.5112,0.0000,30.6486,31.0680,0.1577,0.2256,0.1922,0.2153,0.1786,0.1274,0.2140,0.2039,0.1250,0.1811,0.0944,,1.1418,0.6827,0.6545,0.9552,1.0356,1.4232,1.8148,2.0497,1.2394,1.1017,1.1976,1.1986,1.6685,2.7973,2.1496,,,,0.1036,3.0053,1.3688,-0.4091,1.5404,1.2337,1.7692,1.2491,1.1979,-0.8780,0.7657,0.9985,-1.7960,1.3248,0.9261,,,,1.3071,0.4723,0.3765,0.6905,1.1160,3.3775,6.6339,5.7501,8.1679,1.0785,1.3054,2.2171,1.9544,1.8786,0.7600,,,,0.7323,1.2631,1.5082,1.1813,2.1587,
2024-01-12,13.4199,0.1406,0.1185,-0.2473,0.1262,0.1238,0.8129,0.1802,0.1568,1.7803,13.3573,0.1145,0.0842,-0.1007,0.1547,0.2230,1.0386,0.3161,0.4930,1.8647,13.3228,0.1861,0.7445,-0.7769,0.1958,0.9275,0.5199,0.1913,1.2062,1.5029,13.4957,0.1187,0.0836,-1.1743,0.1846,0.2618,0.1917,0.2746,0.4153,1.2697,13.3804,0.1135,0.1144,-0.7231,0.1496,0.1992,0.6311,0.2222,0.1460,1.4986,13.2649,0.0947,0.0966,-0.6022,0.0965,0.1618,0.4308,0.1554,0.1479,1.2439,13.3341,0.1313,0.1119,-0.8163,0.1826,0.2261,0.6781,0.2666,0.3699,1.7551,11.7026,0.1528,0.2073,0.3274,0.2136,0.1833,0.9484,0.2212,0.1314,1.3891,13.3605,0.1041,0.0978,-0.3191,0.1604,0.1728,0.6248,0.1132,0.0740,1.3936,13.4920,0.1132,0.1057,0.2454,0.1523,0.1736,0.9680,0.2223,0.1663,1.7656,13.3316,0.0878,0.0931,-0.6219,0.0764,0.0966,0.6291,0.1030,0.1725,1.4874,,,,,,,,,,,18.7947,0.6577,8.0998,0.0325,119.2630,0.0000,2.4554,0.0000,29.4232,30.2121,0.1568,0.2253,0.1911,0.2131,0.1769,0.1255,0.2118,0.2022,0.1227,0.1775,0.0925,,1.1861,0.6837,0.6561,1.0103,1.0340,1.4225,1.9716,2.0294,1.2310,1.1657,1.1993,1.1997,1.7479,2.7950,2.1482,,,,0.2293,5.3640,1.4044,0.0948,1.6599,1.2448,1.3724,1.1815,1.2082,-3.8332,0.6944,0.9938,-0.7852,1.5452,0.9344,,,,1.4227,0.4727,0.3776,0.7370,1.1194,3.3769,7.7998,5.7314,8.1542,1.0612,1.3026,2.2242,2.2587,1.8981,0.7616,,,,0.7357,1.2740,1.5233,1.1934,2.1856,
2024-01-13,13.3774,0.1371,0.1131,-0.4205,0.1262,0.1230,0.6300,0.1800,0.1562,1.6381,13.3187,0.1134,0.0808,-0.3080,0.1547,0.2218,0.8524,0.3157,0.4908,1.7135,13.2673,0.1855,0.7321,-0.9996,0.1950,0.9222,0.2994,0.1895,1.1979,1.3108,13.3861,0.1179,0.0829,-1.0247,0.1839,0.2579,0.0057,0.2744,0.4128,1.0840,13.3348,0.1124,0.1122,-0.7141,0.1498,0.1980,0.4558,0.2222,0.1452,1.3428,13.2006,0.0926,0.0907,-0.6039,0.0966,0.1610,0.2524,0.1554,0.1473,1.0767,13.2765,0.1298,0.1082,-0.9026,0.1824,0.2248,0.4606,0.2669,0.3688,1.5706,11.8136,0.1436,0.1934,0.1747,0.2138,0.1809,0.7992,0.2213,0.1306,1.2603,13.3074,0.1013,0.0929,-0.3972,0.1604,0.1722,0.4558,0.1132,0.0736,1.2381,13.3918,0.0997,0.0919,0.1195,0.1523,0.1732,0.8248,0.2223,0.1656,1.6385,13.2664,0.0826,0.0820,-0.7486,0.0765,0.0960,0.4227,0.1031,0.1715,1.3115,,,,,,,,,,,34.0291,0.4885,15.8174,0.0452,107.9282,0.0000,6.6259,0.0000,30.4509,30.6432,0.1558,0.2249,0.1898,0.2127,0.1767,0.1250,0.2115,0.2000,0.1220,0.1741,0.0913,,1.1642,0.6860,0.6558,1.0092,1.0330,1.4205,2.0034,2.0179,1.2189,1.3032,1.1975,1.2006,1.7401,2.7939,2.1462,,,,0.4644,-0.8593,1.5127,0.4568,1.8759,1.2763,1.7972,1.1879,1.2179,-8.2005,0.5563,0.9584,-0.2555,1.9246,0.9614,,,,1.3684,0.4769,0.3784,0.7205,1.1203,3.3793,8.0932,5.7277,8.1327,1.1785,1.2984,2.2274,2.3613,1.8838,0.7610,,,,0.7327,1.2729,1.5184,1.2145,2.1900,
2024-01-14,13.3617,0.1426,0.1191,-0.0987,0.1264,0.1239,0.7595,0.1804,0.1565,1.6192,13.2968,0.1146,0.0841,-0.0133,0.1549,0.2231,0.9218,0.3157,0.4906,1.6810,13.2330,0.1870,0.7677,-0.2197,0.1969,0.9318,0.5764,0.1896,1.1985,1.3472,13.3376,0.1295,0.0990,-0.3524,0.1835,0.2585,0.0995,0.2744,0.4133,1.0835,13.3133,0.1219,0.1260,-0.2487,0.1500,0.1990,0.5305,0.2223,0.1451,1.3184,13.1598,0.1031,0.1141,-0.2129,0.0973,0.1628,0.3494,0.1554,0.1476,1.0759,13.2657,0.1422,0.1292,-0.2935,0.1830,0.2268,0.5992,0.2672,0.3699,1.5525,11.8709,0.1485,0.1978,0.2251,0.2138,0.1801,0.7927,0.2209,0.1300,1.2139,13.2733,0.1102,0.1073,-0.0910,0.1605,0.1733,0.5436,0.1132,0.0737,1.2264,13.3883,0.1130,0.1053,0.1952,0.1527,0.1744,0.8545,0.2224,0.1655,1.6031,13.2579,0.0909,0.0970,-0.2272,0.0764,0.0964,0.5636,0.1031,0.1715,1.2955,,,,,,,,,,,35.8361,0.7442,27.7294,0.0752,79.5295,0.0098,2.7826,0.0000,31.2859,31.2443,0.1574,0.2252,0.1908,0.2154,0.1791,0.1278,0.2149,0.2010,0.1243,0.1777,0.0934,,1.1013,0.6887,0.6574,0.9408,1.0327,1.4204,1.8154,2.0228,1.2199,1.2608,1.1982,1.2011,1.6346,2.7969,2.1425,,,,0.2565,10.1314,1.4952,-0.0039,1.7422,1.2752,0.7717,1.6315,1.2518,-1.6133,0.6992,0.9684,-1.1126,1.4180,0.9373,,,,1.2044,0.4795,0.3787,0.6683,1.1208,3.3815,6.7482,5.7238,8.1209,1.2268,1.3004,2.2341,2.0423,1.8680,0.7580,,,,0.7307,1.2576,1.4926,1.2096,2.1527,
2024-01-15,13.4021,0.1473,0.1257,0.0757,0.1268,0.1249,0.9085,0.1806,0.1574,1.6905,13.3372,0.1157,0.0868,0.1750,0.1554,0.2249,1.0562,0.3160,0.4919,1.7524,13.2846,0.1903,0.7954,0.2699,0.1992,0.9414,0.9010,0.1911,1.2048,1.5342,13.4072,0.1413,0.1168,-0.1842,0.1841,0.2615,0.2657,0.2742,0.4153,1.2034,13.3601,0.1355,0.1441,-0.1019,0.1502,0.2004,0.6812,0.2222,0.1454,1.4029,13.2126,0.1203,0.1445,-0.0822,0.0980,0.1649,0.5125,0.1553,0.1484,1.1867,13.3055,0.1613,0.1617,-0.1047,0.1835,0.2290,0.8008,0.2678,0.3726,1.6678,11.9816,0.1557,0.2075,0.3312,0.2135,0.1841,0.8766,0.2205,0.1309,1.2649,13.3303,0.1246,0.1283,0.0313,0.1609,0.1745,0.6870,0.1132,0.0739,1.3112,13.4439,0.1357,0.1214,0.3453,0.1534,0.1761,0.9778,0.2230,0.1660,1.6642,13.3125,0.1095,0.1193,-0.0630,0.0763,0.0971,0.7252,0.1036,0.1721,1.3964,,,,,,,,,,,30.5189,0.5564,15.8018,0.0479,58.9508,0.0000,6.2024,0.0000,31.6627,31.7882,0.1588,0.2257,0.1929,0.2184,0.1825,0.1322,0.2201,0.2026,0.1280,0.1838,0.0983,,1.0428,0.6890,0.6586,0.8549,1.0344,1.4219,1.5871,2.0322,1.2305,1.1880,1.1963,1.2005,1.4275,2.7969,2.1282,,,,-0.4339,3.5281,1.4056,-2.0324,1.5538,1.2493,-4.0781,1.7623,1.2928,-0.3260,0.8184,1.0020,-9.9667,1.2105,0.9059,,,,1.0779,0.4775,0.3788,0.6035,1.1223,3.3845,5.5369,5.7100,8.1203,1.3309,1.2999,2.2451,1.7433,1.8964,0.7608,,,,0.7271,1.2368,1.4593,1.1974,2.0620,
2024-01-16,13.4143,0.1487,0.1260,0.1218,0.1270,0.1253,0.9672,0.1812,0.1582,1.7439,13.3546,0.1161,0.0885,0.2480,0.1553,0.2263,1.1252,0.3157,0.4930,1.8072,13.3162,0.1892,0.7902,-0.2277,0.1991,0.9403,0.8329,0.1915,1.2060,1.5991,13.4551,0.1306,0.1004,-0.6518,0.1841,0.2631,0.3591,0.2741,0.4167,1.2886,13.3733,0.1357,0.1454,-0.1655,0.1502,0.2009,0.7576,0.2220,0.1458,1.4716,13.2564,0.1329,0.1618,-0.1121,0.0988,0.1662,0.6018,0.1552,0.1489,1.2667,13.3057,0.1568,0.1555,-0.1358,0.1836,0.2297,0.8805,0.2681,0.3746,1.7518,11.7177,0.1569,0.2079,0.3993,0.2129,0.1828,0.9386,0.2205,0.1310,1.3184,13.3496,0.1309,0.1342,0.0627,0.1609,0.1753,0.7637,0.1132,0.0740,1.3788,13.4387,0.1353,0.1213,0.3828,0.1537,0.1769,1.0341,0.2230,0.1663,1.7171,13.2989,0.1099,0.1210,-0.1616,0.0763,0.0975,0.7741,0.1037,0.1725,1.4630,,,,,,,,,,,20.3238,0.5762,6.3571,0.0297,122.5752,0.0000,3.3618,0.0000,30.8090,31.3824,0.1595,0.2257,0.1928,0.2157,0.1825,0.1355,0.2191,0.2027,0.1295,0.1838,0.0984,,1.1417,0.6898,0.6610,0.8614,1.0340,1.4223,1.4311,2.0146,1.2338,1.1574,1.1943,1.2021,1.4382,2.7911,2.1263,,,,-0.2107,2.7085,1.3534,-2.4056,1.4862,1.2281,0.6374,1.3819,1.2626,-0.3846,0.8511,1.0202,-161.1485,1.2157,0.9012,,,,1.2681,0.4760,0.3796,0.6136,1.1260,3.3827,4.9176,5.6573,8.0975,1.2796,1.2984,2.2529,1.7251,1.8750,0.7590,,,,0.7394,1.2373,1.4231,1.1924,2.0611,
2024-01-17,13.4051,0.1453,0.1216,-0.0901,0.1268,0.1247,0.8339,0.1813,0.1583,1.6949,13.3499,0.1159,0.0877,0.1119,0.1554,0.2261,1.0470,0.3155,0.4926,1.7720,13.2825,0.1883,0.7833,-0.5285,0.1983,0.9359,0.6254,0.1913,1.2007,1.4848,13.4152,0.1218,0.0858,-0.9104,0.1843,0.2615,0.2069,0.2742,0.4155,1.2002,13.3624,0.1178,0.1203,-0.4496,0.1504,0.2001,0.6451,0.2215,0.1456,1.4196,13.1933,0.1095,0.1254,-0.2752,0.0989,0.1662,0.5254,0.1552,0.1489,1.2297,13.3071,0.1400,0.1248,-0.4389,0.1836,0.2289,0.7340,0.2681,0.3748,1.6798,11.6770,0.1516,0.2025,0.3072,0.2130,0.1816,0.8835,0.2205,0.1304,1.2834,13.3342,0.1124,0.1082,-0.1024,0.1609,0.1749,0.6756,0.1132,0.0739,1.3400,13.4569,0.1196,0.1111,0.2609,0.1541,0.1767,0.9369,0.2230,0.1660,1.6623,13.3086,0.0908,0.0985,-0.4667,0.0763,0.0972,0.6218,0.1038,0.1722,1.3920,,,,,,,,,,,22.8951,0.8403,18.7184,0.0521,32.8185,0.0098,2.0716,0.0000,30.4924,31.0281,0.1587,0.2256,0.1923,0.2136,0.1778,0.1297,0.2149,0.2014,0.1249,0.1799,0.0937,,1.1936,0.6883,0.6611,0.9848,1.0333,1.4247,1.7258,2.0051,1.2322,1.1713,1.1913,1.2020,1.6726,2.7911,2.1256,,,,0.1189,4.2813,1.4134,-0.2908,1.6289,1.2485,1.9274,1.1882,1.2074,-1.7621,0.7821,1.0104,-0.7240,1.4278,0.9222,,,,1.4184,0.4768,0.3810,0.7303,1.1296,3.3826,6.2938,5.6292,8.0624,1.1224,1.2957,2.2572,2.0640,1.8677,0.7574,,,,0.7428,1.2690,1.4827,1.1945,2.1509,
2024-01-18,13.4069,0.1431,0.1183,-0.1385,0.1268,0.1245,0.7663,0.1813,0.1582,1.6247,13.3351,0.1162,0.0879,0.0356,0.1557,0.2260,0.9826,0.3156,0.4919,1.7101,13.2887,0.1889,0.7886,-0.3979,0.1985,0.9364,0.6036,0.1900,1.1978,1.4234,13.4302,0.1249,0.0893,-0.6059,0.1845,0.2610,0.1488,0.2743,0.4145,1.1183,13.3593,0.1189,0.1207,-0.3711,0.1503,0.2000,0.5893,0.2215,0.1453,1.3533,13.2239,0.1057,0.1178,-0.2562,0.0996,0.1665,0.4611,0.1552,0.1488,1.1669,13.3102,0.1404,0.1233,-0.3979,0.1842,0.2289,0.6616,0.2683,0.3749,1.5954,11.9416,0.1444,0.1938,0.2883,0.2129,0.1829,0.8408,0.2206,0.1304,1.2352,13.3288,0.1125,0.1072,-0.0794,0.1609,0.1748,0.6312,0.1132,0.0738,1.2853,13.4384,0.1167,0.1085,0.2506,0.1541,0.1770,0.8947,0.2230,0.1658,1.6070,13.3251,0.0892,0.0946,-0.3562,0.0763,0.0972,0.5882,0.1038,0.1718,1.3253,,,,,,,,,,,29.2053,0.8434,24.6892,0.0665,99.0555,0.0098,1.4507,0.0000,30.9269,31.1693,0.1581,0.2258,0.1919,0.2145,0.1781,0.1289,0.2153,0.1996,0.1249,0.1792,0.0933,,1.1466,0.6876,0.6609,0.9773,1.0356,1.4248,1.7875,1.9932,1.2242,1.2024,1.1952,1.2030,1.6192,2.7890,2.1243,,,,0.2391,5.1971,1.4529,-0.1108,1.6679,1.2636,1.5785,1.3102,1.2200,-1.6011,0.7393,0.9927,-0.8462,1.4302,0.9320,,,,1.3275,0.4771,0.3816,0.7288,1.1303,3.3856,6.7003,5.6258,8.0505,1.1356,1.2932,2.2612,2.0501,1.8825,0.7591,,,,0.7373,1.2679,1.4881,1.2012,2.1394,
2024-01-19,13.3738,0.1441,0.1195,-0.0540,0.1270,0.1249,0.8037,0.1818,0.1586,1.6145,13.3147,0.1166,0.0891,0.0975,0.1559,0.2268,0.9928,0.3156,0.4919,1.6948,13.2603,0.1895,0.7949,-0.2780,0.1991,0.9390,0.6602,0.1896,1.1975,1.4288,13.3810,0.1276,0.0942,-0.5380,0.1850,0.2619,0.1989,0.2742,0.4149,1.1286,13.3304,0.1221,0.1252,-0.2802,0.1507,0.2005,0.6203,0.2215,0.1453,1.3498,13.2028,0.1099,0.1261,-0.1933,0.1001,0.1674,0.4852,0.1552,0.1490,1.1624,13.2763,0.1441,0.1306,-0.2826,0.1841,0.2301,0.6962,0.2690,0.3761,1.5862,11.9025,0.1450,0.1939,0.2947,0.2130,0.1819,0.8351,0.2206,0.1302,1.2188,13.3148,0.1145,0.1104,-0.0516,0.1611,0.1750,0.6469,0.1130,0.0738,1.2769,13.4124,0.1200,0.1106,0.2751,0.1545,0.1777,0.9059,0.2230,0.1658,1.5959,13.2812,0.0927,0.0995,-0.2838,0.0763,0.0974,0.6164,0.1038,0.1718,1.3191,,,,,,,,,,,29.9964,0.7885,23.3652,0.0631,90.1653,0.0000,1.9769,0.0000,30.9695,31.2192,0.1586,0.2259,0.1920,0.2153,0.1790,0.1301,0.2165,0.1998,0.1254,0.1801,0.0942,,1.1299,0.6862,0.6628,0.9552,1.0346,1.4248,1.7259,1.9888,1.2216,1.2009,1.1919,1.2059,1.5643,2.7914,2.1245,,,,0.1177,4.0559,1.4306,-0.3816,1.6008,1.2557,1.4144,1.3604,1.2292,-1.0425,0.7684,0.9939,-1.1496,1.3560,0.9240,,,,1.2721,0.4770,0.3822,0.7123,1.1311,3.3862,6.3109,5.6097,8.0392,1.1806,1.2948,2.2679,1.9495,1.8681,0.7581,,,,0.7369,1.2625,1.4755,1.2021,2.1215,
2024-01-20,13.3857,0.1458,0.1226,0.0485,0.1275,0.1253,0.8567,0.1819,0.1591,1.6243,13.3334,0.1171,0.0903,0.1717,0.1560,0.2276,1.0238,0.3156,0.4922,1.6970,13.2832,0.1913,0.8090,0.0516,0.2005,0.9434,0.7832,0.1898,1.1978,1.4657,13.3792,0.1343,0.1040,-0.3073,0.1849,0.2628,0.2675,0.2742,0.4157,1.1604,13.3442,0.1295,0.1359,-0.1390,0.1509,0.2011,0.6691,0.2215,0.1453,1.3652,13.2140,0.1218,0.1474,-0.0918,0.1008,0.1685,0.5325,0.1552,0.1493,1.1818,13.2957,0.1538,0.1490,-0.1378,0.1847,0.2313,0.7575,0.2694,0.3775,1.6041,12.0620,0.1480,0.2054,0.3299,0.2130,0.1814,0.8507,0.2202,0.1299,1.2199,13.3236,0.1227,0.1237,0.0374,0.1614,0.1754,0.6909,0.1130,0.0738,1.2899,13.4320,0.1269,0.1155,0.3358,0.1547,0.1787,0.9416,0.2230,0.1660,1.6021,13.3076,0.1025,0.1113,-0.1241,0.0765,0.0976,0.6779,0.1044,0.1720,1.3369,,,,,,,,,,,33.0426,0.7439,25.0673,0.0669,77.0651,0.0000,1.7919,0.0000,31.6191,31.6721,0.1593,0.2261,0.1928,0.2169,0.1809,0.1332,0.2193,0.2003,0.1275,0.1819,0.0969,,1.0853,0.6894,0.6636,0.9044,1.0337,1.4247,1.5730,1.9898,1.2231,1.2126,1.1939,1.2078,1.4460,2.7861,2.1099,,,,-0.1763,3.2305,1.4000,-1.2954,1.5312,1.2431,-0.9669,1.4699,1.2402,-0.4187,0.8042,1.0012,-2.7946,1.2563,0.9126,,,,1.1788,0.4768,0.3827,0.6647,1.1317,3.3875,5.5034,5.5982,8.0229,1.2896,1.2944,2.2744,1.8471,1.8580,0.7556,,,,0.7343,1.2499,1.4477,1.2057,2.0675,
2024-01-21,13.3706,0.1475,0.1256,0.1478,0.1274,0.1258,0.9299,0.1819,0.1597,1.6609,13.3182,0.1176,0.0913,0.2555,0.1565,0.2283,1.0779,0.3159,0.4928,1.7255,13.2498,0.1959,0.8383,0.7849,0.2025,0.9531,1.0752,0.1907,1.2020,1.5928,13.3420,0.1451,0.1216,-0.1507,0.1852,0.2642,0.3584,0.2741,0.4169,1.2251,13.3284,0.1453,0.1557,-0.0542,0.1512,0.2017,0.7413,0.2215,0.1454,1.4093,13.1724,0.1502,0.1838,0.0031,0.1015,0.1700,0.6331,0.1551,0.1497,1.2392,13.2742,0.1751,0.1794,-0.0392,0.1850,0.2324,0.8556,0.2699,0.3792,1.6645,11.9761,0.1492,0.2051,0.3803,0.2135,0.1807,0.8931,0.2199,0.1297,1.2497,13.2981,0.1442,0.1459,0.1151,0.1618,0.1758,0.7568,0.1127,0.0739,1.3288,13.4145,0.1355,0.1211,0.4184,0.1548,0.1799,1.0059,0.2230,0.1662,1.6372,13.2872,0.1161,0.1220,-0.0269,0.0769,0.0980,0.7560,0.1045,0.1722,1.3882,,,,,,,,,,,34.9567,0.9081,32.5117,0.0911,47.8514,0.0492,1.0899,0.0000,32.9863,32.8056,0.1597,0.2265,0.1949,0.2196,0.1849,0.1405,0.2250,0.2006,0.1329,0.1841,0.1005,,1.0172,0.6878,0.6636,0.8111,1.0350,1.4264,1.3114,1.9946,1.2292,1.2915,1.1951,1.2102,1.2858,2.7768,2.1038,,,,-1.0286,2.6076,1.3560,-5.9633,1.4546,1.2244,-218.6494,1.6860,1.2850,-0.0986,0.8503,1.0166,-11.4001,1.1822,0.9002,,,,1.0349,0.4763,0.3830,0.5878,1.1317,3.3897,4.5799,5.6060,8.0285,1.4805,1.2919,2.2811,1.6815,1.8435,0.7528,,,,0.7271,1.2252,1.3880,1.2221,1.9961,
