flag_pre_start_response,flag_unexplained_pre_start_response,likely_precip_driven_pre_start_response,possible_battery_or_logger_issue,year,strip_group,location,strip,event_id,sensor_col,logger_position,depth_index,depth_inches,irrigation_start,irrigation_end,window_start,first_vwc,last_pre_start_vwc,max_pre_start_vwc,max_pre_start_time,pre_start_increase,last_minus_first,threshold,vwc_missing_fraction_pre_start_window,precip_col,precip_threshold_in,total_precip_in_pre_start_window,max_precip_in_pre_start_window,battery_col,flag_battery_low_pre_start,flag_battery_out_of_range_pre_start,flag_battery_low_event,flag_battery_out_of_range_event,bottom_response_delay_hr,time_to_peak_hours,time_to_plateau_hours,event_duration_hours,gallons_strip,first_precip_time_pre_start_window,last_precip_time_pre_start_window,battery_pre_start_min_v,battery_pre_start_median_v,battery_pre_start_max_v,battery_pre_start_low_count,battery_pre_start_high_count,battery_pre_start_out_of_range_count,battery_pre_start_out_of_range_fraction,battery_event_min_v,battery_event_median_v,battery_event_max_v,battery_event_low_count,battery_event_high_count,battery_event_out_of_range_count,battery_event_out_of_range_fraction
False,False,False,False,2024,S3_S4,east,S3,2024-08-09_S3_S4_fd100e26,VWC_2_raw_S3_B,B,2,12,2024-08-09 08:45:00,2024-08-09 15:50:00,2024-08-09 02:45:00,18.517,18.315,18.522,2024-08-09 03:00:00,0.005,-0.202,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,6.5,6.5,17.25,7.0833,46900.0,,,12.814,12.865,13.586,0.0,0.0,0.0,0.0,13.212,13.33,13.408,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S3,2024-08-09_S3_S4_fd100e26,VWC_3_raw_S3_B,B,3,18,2024-08-09 08:45:00,2024-08-09 15:50:00,2024-08-09 02:45:00,14.409,14.357,14.424,2024-08-09 06:30:00,0.015,-0.052,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,6.75,6.75,10.75,7.0833,46900.0,,,12.814,12.865,13.586,0.0,0.0,0.0,0.0,13.212,13.33,13.408,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S3,2024-08-23_S3_S4_0b64e5f5,VWC_1_raw_S3_B,B,1,6,2024-08-23 09:32:00,2024-08-23 15:04:00,2024-08-23 03:32:00,16.972,16.927,16.999,2024-08-23 06:45:00,0.027,-0.045,0.5,0.0,precip_in,0.01,0.02,0.01,BattV_Min_S3_B,False,False,False,False,5.4667,5.4667,5.7167,5.5333,30150.0,2024-08-23 04:45:00,2024-08-23 08:45:00,12.791,13.036,13.587,0.0,0.0,0.0,0.0,13.392,13.4955,13.527,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S3,2024-08-23_S3_S4_0b64e5f5,VWC_2_raw_S3_B,B,2,12,2024-08-23 09:32:00,2024-08-23 15:04:00,2024-08-23 03:32:00,22.177,22.157,22.227,2024-08-23 07:45:00,0.05,-0.02,0.5,0.0,precip_in,0.01,0.02,0.01,BattV_Min_S3_B,False,False,False,False,5.4667,5.4667,10.9667,5.5333,30150.0,2024-08-23 04:45:00,2024-08-23 08:45:00,12.791,13.036,13.587,0.0,0.0,0.0,0.0,13.392,13.4955,13.527,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S3,2024-08-23_S3_S4_0b64e5f5,VWC_3_raw_S3_B,B,3,18,2024-08-23 09:32:00,2024-08-23 15:04:00,2024-08-23 03:32:00,14.361,14.305,14.371,2024-08-23 06:00:00,0.01,-0.056,0.5,0.0,precip_in,0.01,0.02,0.01,BattV_Min_S3_B,False,False,False,False,5.4667,5.4667,11.4667,5.5333,30150.0,2024-08-23 04:45:00,2024-08-23 08:45:00,12.791,13.036,13.587,0.0,0.0,0.0,0.0,13.392,13.4955,13.527,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S3,2024-09-06_S3_S4_9e0ce675,VWC_1_raw_S3_B,B,1,6,2024-09-06 09:33:00,2024-09-06 16:29:00,2024-09-06 03:33:00,17.592,17.312,17.597,2024-09-06 04:00:00,0.005,-0.28,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,6.2,6.2,17.95,6.9333,48950.0,,,12.744,13.0405,13.675,0.0,0.0,0.0,0.0,13.279,13.36,13.413,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S3,2024-09-06_S3_S4_9e0ce675,VWC_2_raw_S3_B,B,2,12,2024-09-06 09:33:00,2024-09-06 16:29:00,2024-09-06 03:33:00,21.898,21.716,21.922,2024-09-06 07:45:00,0.024,-0.182,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,6.7,6.7,15.45,6.9333,48950.0,,,12.744,13.0405,13.675,0.0,0.0,0.0,0.0,13.279,13.36,13.413,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S3,2024-09-06_S3_S4_9e0ce675,VWC_3_raw_S3_B,B,3,18,2024-09-06 09:33:00,2024-09-06 16:29:00,2024-09-06 03:33:00,13.559,13.508,13.583,2024-09-06 08:45:00,0.024,-0.051,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,6.45,6.45,10.45,6.9333,48950.0,,,12.744,13.0405,13.675,0.0,0.0,0.0,0.0,13.279,13.36,13.413,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S3,2024-09-20_S3_S4_032d9e33,VWC_1_raw_S3_B,B,1,6,2024-09-20 14:27:00,2024-09-20 17:52:00,2024-09-20 08:27:00,18.721,18.668,18.727,2024-09-20 12:45:00,0.006,-0.053,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,3.55,3.55,12.8,3.4167,16450.0,,,13.316,13.4135,13.557,0.0,0.0,0.0,0.0,13.282,13.299,13.336,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S3,2024-09-20_S3_S4_032d9e33,VWC_2_raw_S3_B,B,2,12,2024-09-20 14:27:00,2024-09-20 17:52:00,2024-09-20 08:27:00,22.269,22.109,22.269,2024-09-20 08:30:00,0.0,-0.16,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,3.8,3.8,9.55,3.4167,16450.0,,,13.316,13.4135,13.557,0.0,0.0,0.0,0.0,13.282,13.299,13.336,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S3,2024-09-20_S3_S4_032d9e33,VWC_3_raw_S3_B,B,3,18,2024-09-20 14:27:00,2024-09-20 17:52:00,2024-09-20 08:27:00,13.325,13.27,13.332,2024-09-20 10:00:00,0.007,-0.055,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,3.55,3.55,7.55,3.4167,16450.0,,,13.316,13.4135,13.557,0.0,0.0,0.0,0.0,13.282,13.299,13.336,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S3,2024-10-04_S3_S4_bf53dc9a,VWC_1_raw_S3_B,B,1,6,2024-10-04 11:55:00,2024-10-04 18:02:00,2024-10-04 05:55:00,19.801,19.634,19.801,2024-10-04 06:00:00,0.0,-0.167,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,6.0833,6.0833,7.5833,6.1167,47200.0,,,12.669,13.4665,13.868,0.0,0.0,0.0,0.0,13.285,13.325,13.422,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S3,2024-10-04_S3_S4_bf53dc9a,VWC_2_raw_S3_B,B,2,12,2024-10-04 11:55:00,2024-10-04 18:02:00,2024-10-04 05:55:00,22.329,22.089,22.345,2024-10-04 07:00:00,0.016,-0.24,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,5.5833,5.5833,14.8333,6.1167,47200.0,,,12.669,13.4665,13.868,0.0,0.0,0.0,0.0,13.285,13.325,13.422,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S3,2024-10-04_S3_S4_bf53dc9a,VWC_3_raw_S3_B,B,3,18,2024-10-04 11:55:00,2024-10-04 18:02:00,2024-10-04 05:55:00,12.971,12.919,12.987,2024-10-04 10:15:00,0.016,-0.052,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,5.8333,5.8333,9.8333,6.1167,47200.0,,,12.669,13.4665,13.868,0.0,0.0,0.0,0.0,13.285,13.325,13.422,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S3,2024-10-18_S3_S4_e3314155,VWC_1_raw_S3_B,B,1,6,2024-10-18 09:34:00,2024-10-18 17:17:00,2024-10-18 03:34:00,22.325,22.167,22.345,2024-10-18 05:15:00,0.02,-0.158,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,7.9333,7.9333,8.9333,7.7167,53550.0,,,12.684,12.783,13.778,0.0,0.0,0.0,0.0,13.699,13.748,13.819,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S3,2024-10-18_S3_S4_e3314155,VWC_2_raw_S3_B,B,2,12,2024-10-18 09:34:00,2024-10-18 17:17:00,2024-10-18 03:34:00,24.022,23.923,24.036,2024-10-18 05:15:00,0.014,-0.099,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,7.9333,7.9333,19.1833,7.7167,53550.0,,,12.684,12.783,13.778,0.0,0.0,0.0,0.0,13.699,13.748,13.819,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S3,2024-10-18_S3_S4_e3314155,VWC_3_raw_S3_B,B,3,18,2024-10-18 09:34:00,2024-10-18 17:17:00,2024-10-18 03:34:00,13.615,13.629,13.629,2024-10-18 09:15:00,0.014,0.014,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,6.6833,6.6833,10.6833,7.7167,53550.0,,,12.684,12.783,13.778,0.0,0.0,0.0,0.0,13.699,13.748,13.819,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S4,2024-04-19_S3_S4_c5bf8374,VWC_1_raw_S4_B,B,1,6,2024-04-19 14:14:00,2024-04-19 21:33:00,2024-04-19 08:14:00,7.875,8.34,8.355,2024-04-19 13:45:00,0.48,0.465,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,23.7667,23.7667,24.0167,7.3167,54875.0,,,13.389,13.453,13.596,0.0,0.0,0.0,0.0,13.13,13.381,13.489,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S4,2024-04-19_S3_S4_c5bf8374,VWC_2_raw_S4_B,B,2,12,2024-04-19 14:14:00,2024-04-19 21:33:00,2024-04-19 08:14:00,21.154,20.847,21.154,2024-04-19 08:15:00,0.0,-0.307,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,7.7667,7.7667,8.0167,7.3167,54875.0,,,13.389,13.453,13.596,0.0,0.0,0.0,0.0,13.13,13.381,13.489,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S4,2024-04-19_S3_S4_c5bf8374,VWC_3_raw_S4_B,B,3,18,2024-04-19 14:14:00,2024-04-19 21:33:00,2024-04-19 08:14:00,14.028,13.793,14.051,2024-04-19 08:45:00,0.023,-0.235,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,11.2667,11.2667,11.5167,7.3167,54875.0,,,13.389,13.453,13.596,0.0,0.0,0.0,0.0,13.13,13.381,13.489,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S4,2024-05-17_S3_S4_09c73fc7,VWC_1_raw_S4_B,B,1,6,2024-05-17 13:31:00,2024-05-17 19:09:00,2024-05-17 07:31:00,11.732,11.423,11.736,2024-05-17 08:00:00,0.004,-0.309,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,4.9833,4.9833,17.7333,5.6333,47550.0,,,13.312,13.388,13.674,0.0,0.0,0.0,0.0,13.277,13.3185,13.353,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S4,2024-05-17_S3_S4_09c73fc7,VWC_2_raw_S4_B,B,2,12,2024-05-17 13:31:00,2024-05-17 19:09:00,2024-05-17 07:31:00,29.979,29.633,29.996,2024-05-17 09:00:00,0.017,-0.346,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,3.4833,3.4833,13.7333,5.6333,47550.0,,,13.312,13.388,13.674,0.0,0.0,0.0,0.0,13.277,13.3185,13.353,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S4,2024-05-17_S3_S4_09c73fc7,VWC_3_raw_S4_B,B,3,18,2024-05-17 13:31:00,2024-05-17 19:09:00,2024-05-17 07:31:00,22.996,22.523,23.003,2024-05-17 08:30:00,0.007,-0.473,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,5.2333,5.2333,14.7333,5.6333,47550.0,,,13.312,13.388,13.674,0.0,0.0,0.0,0.0,13.277,13.3185,13.353,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S4,2024-06-28_S3_S4_14b9d993,VWC_1_raw_S4_B,B,1,6,2024-06-28 08:19:00,2024-06-28 14:44:00,2024-06-28 02:19:00,12.387,12.403,12.479,2024-06-28 05:00:00,0.092,0.016,0.5,0.0,precip_in,0.01,0.2,0.06,BattV_Min_S4_B,False,False,False,False,5.9333,5.9333,13.4333,6.4167,39650.0,2024-06-28 03:00:00,2024-06-28 04:15:00,12.443,12.492,12.498,0.0,0.0,0.0,0.0,12.487,12.503,12.514,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S4,2024-06-28_S3_S4_14b9d993,VWC_2_raw_S4_B,B,2,12,2024-06-28 08:19:00,2024-06-28 14:44:00,2024-06-28 02:19:00,36.473,36.006,36.771,2024-06-28 03:00:00,0.298,-0.467,0.5,0.0,precip_in,0.01,0.2,0.06,BattV_Min_S4_B,False,False,False,False,5.1833,5.1833,17.1833,6.4167,39650.0,2024-06-28 03:00:00,2024-06-28 04:15:00,12.443,12.492,12.498,0.0,0.0,0.0,0.0,12.487,12.503,12.514,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S4,2024-06-28_S3_S4_14b9d993,VWC_3_raw_S4_B,B,3,18,2024-06-28 08:19:00,2024-06-28 14:44:00,2024-06-28 02:19:00,32.832,32.737,32.89,2024-06-28 03:45:00,0.058,-0.095,0.5,0.0,precip_in,0.01,0.2,0.06,BattV_Min_S4_B,False,False,False,False,5.9333,5.9333,11.1833,6.4167,39650.0,2024-06-28 03:00:00,2024-06-28 04:15:00,12.443,12.492,12.498,0.0,0.0,0.0,0.0,12.487,12.503,12.514,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S4,2024-07-26_S3_S4_fd133a4c,VWC_2_raw_S4_B,B,2,12,2024-07-26 19:02:00,2024-07-27 07:21:00,2024-07-26 13:02:00,28.705,28.649,28.833,2024-07-26 14:00:00,0.128,-0.056,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,22.9667,22.9667,23.2167,12.3167,71850.0,,,12.247,12.2535,12.261,0.0,0.0,0.0,0.0,12.216,12.23,12.258,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S4,2024-08-09_S3_S4_fd100e26,VWC_1_raw_S4_B,B,1,6,2024-08-09 08:45:00,2024-08-09 15:50:00,2024-08-09 02:45:00,20.861,20.425,20.861,2024-08-09 02:45:00,0.0,-0.436,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,11.75,11.75,12.0,7.0833,46900.0,,,12.127,12.132,12.137,0.0,0.0,0.0,0.0,12.133,12.147,12.163,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S4,2024-08-09_S3_S4_fd100e26,VWC_2_raw_S4_B,B,2,12,2024-08-09 08:45:00,2024-08-09 15:50:00,2024-08-09 02:45:00,33.986,33.726,34.032,2024-08-09 03:00:00,0.046,-0.26,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,23.0,23.0,35.25,7.0833,46900.0,,,12.127,12.132,12.137,0.0,0.0,0.0,0.0,12.133,12.147,12.163,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S4,2024-08-23_S3_S4_0b64e5f5,VWC_1_raw_S4_B,B,1,6,2024-08-23 09:32:00,2024-08-23 15:04:00,2024-08-23 03:32:00,23.398,23.167,23.417,2024-08-23 04:15:00,0.019,-0.231,0.5,0.0,precip_in,0.01,0.02,0.01,BattV_Min_S4_B,False,False,False,False,17.7167,17.7167,20.7167,5.5333,30150.0,2024-08-23 04:45:00,2024-08-23 08:45:00,11.835,11.947,11.955,0.0,0.0,0.0,0.0,11.941,11.953,11.961,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S4,2024-08-23_S3_S4_0b64e5f5,VWC_2_raw_S4_B,B,2,12,2024-08-23 09:32:00,2024-08-23 15:04:00,2024-08-23 03:32:00,34.347,33.789,34.347,2024-08-23 03:45:00,0.0,-0.558,0.5,0.0,precip_in,0.01,0.02,0.01,BattV_Min_S4_B,False,False,False,False,22.2167,22.2167,25.2167,5.5333,30150.0,2024-08-23 04:45:00,2024-08-23 08:45:00,11.835,11.947,11.955,0.0,0.0,0.0,0.0,11.941,11.953,11.961,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S4,2024-09-06_S3_S4_9e0ce675,VWC_1_raw_S4_B,B,1,6,2024-09-06 09:33:00,2024-09-06 16:29:00,2024-09-06 03:33:00,24.038,23.34,24.038,2024-09-06 03:45:00,0.0,-0.698,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,5.7,5.7,9.7,6.9333,48950.0,,,11.752,11.762,11.774,0.0,0.0,0.0,0.0,11.69,11.778,11.799,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S4,2024-09-06_S3_S4_9e0ce675,VWC_2_raw_S4_B,B,2,12,2024-09-06 09:33:00,2024-09-06 16:29:00,2024-09-06 03:33:00,34.811,34.245,34.921,2024-09-06 04:15:00,0.11,-0.566,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,8.2,8.2,12.2,6.9333,48950.0,,,11.752,11.762,11.774,0.0,0.0,0.0,0.0,11.69,11.778,11.799,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S4,2024-09-20_S3_S4_032d9e33,VWC_1_raw_S4_B,B,1,6,2024-09-20 14:27:00,2024-09-20 17:52:00,2024-09-20 08:27:00,17.944,18.255,18.287,2024-09-20 13:30:00,0.343,0.311,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,0.8,0.8,,3.4167,16450.0,,,11.552,11.5805,11.6,0.0,0.0,0.0,0.0,11.57,11.5875,11.599,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S4,2024-09-20_S3_S4_032d9e33,VWC_2_raw_S4_B,B,2,12,2024-09-20 14:27:00,2024-09-20 17:52:00,2024-09-20 08:27:00,31.181,30.939,31.181,2024-09-20 08:30:00,0.0,-0.242,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,7.8,7.8,9.3,3.4167,16450.0,,,11.552,11.5805,11.6,0.0,0.0,0.0,0.0,11.57,11.5875,11.599,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S4,2024-09-20_S3_S4_032d9e33,VWC_3_raw_S4_B,B,3,18,2024-09-20 14:27:00,2024-09-20 17:52:00,2024-09-20 08:27:00,31.997,31.572,32.207,2024-09-20 08:45:00,0.21,-0.425,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,11.55,11.55,,3.4167,16450.0,,,11.552,11.5805,11.6,0.0,0.0,0.0,0.0,11.57,11.5875,11.599,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S4,2024-10-04_S3_S4_bf53dc9a,VWC_1_raw_S4_B,B,1,6,2024-10-04 11:55:00,2024-10-04 18:02:00,2024-10-04 05:55:00,15.897,15.96,15.96,2024-10-04 11:45:00,0.063,0.063,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,5.8333,5.8333,20.5833,6.1167,47200.0,,,11.165,11.2675,11.302,0.0,0.0,0.0,0.0,11.286,11.297,11.309,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S4,2024-10-04_S3_S4_bf53dc9a,VWC_2_raw_S4_B,B,2,12,2024-10-04 11:55:00,2024-10-04 18:02:00,2024-10-04 05:55:00,27.464,27.034,27.464,2024-10-04 06:00:00,0.0,-0.43,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,5.8333,5.8333,13.5833,6.1167,47200.0,,,11.165,11.2675,11.302,0.0,0.0,0.0,0.0,11.286,11.297,11.309,0.0,0.0,0.0,0.0
False,False,False,False,2024,S3_S4,east,S4,2024-10-04_S3_S4_bf53dc9a,VWC_3_raw_S4_B,B,3,18,2024-10-04 11:55:00,2024-10-04 18:02:00,2024-10-04 05:55:00,26.006,25.769,26.072,2024-10-04 06:15:00,0.066,-0.237,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,7.0833,7.0833,13.0833,6.1167,47200.0,,,11.165,11.2675,11.302,0.0,0.0,0.0,0.0,11.286,11.297,11.309,0.0,0.0,0.0,0.0
True,True,False,False,2025,S1_S2,west,S1,2025-06-27_S1_S2_ff537961,VWC_1_raw_S1_B,B,1,6,2025-06-27 15:33:00,2025-06-28 07:49:00,2025-06-27 09:33:00,13.795,14.341,14.341,2025-06-27 15:30:00,0.546,0.546,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S1_B,False,False,False,False,21.7,21.7,30.45,16.2667,95500.0,,,13.283,13.3695,13.55,0.0,0.0,0.0,0.0,12.723,12.921,13.361,0.0,0.0,0.0,0.0
True,True,False,False,2025,S3_S4,east,S3,2025-05-28_S3_S4_120d46ab,VWC_2_raw_S3_B,B,2,12,2025-05-28 18:58:00,2025-05-29 07:30:00,2025-05-28 12:58:00,17.956,18.895,18.895,2025-05-28 18:45:00,0.939,0.939,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,14.5333,14.5333,14.7833,12.5333,64250.0,,,13.236,13.3165,13.439,0.0,0.0,0.0,0.0,12.655,12.842,13.746,0.0,0.0,0.0,0.0
True,True,False,False,2025,S3_S4,east,S3,2025-05-28_S3_S4_120d46ab,VWC_3_raw_S3_B,B,3,18,2025-05-28 18:58:00,2025-05-29 07:30:00,2025-05-28 12:58:00,25.741,26.281,26.291,2025-05-28 18:00:00,0.55,0.54,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,15.7833,15.7833,16.0333,12.5333,64250.0,,,13.236,13.3165,13.439,0.0,0.0,0.0,0.0,12.655,12.842,13.746,0.0,0.0,0.0,0.0
True,True,False,False,2025,S3_S4,east,S3,2025-06-28_S3_S4_d9252a87,VWC_2_raw_S3_B,B,2,12,2025-06-28 08:50:00,2025-06-28 16:15:00,2025-06-28 02:50:00,23.41,25.342,25.342,2025-06-28 08:45:00,1.932,1.932,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,10.6667,10.6667,10.9167,7.4167,43550.0,,,12.613,12.9915,13.733,0.0,0.0,0.0,0.0,13.168,13.294,13.366,0.0,0.0,0.0,0.0
True,True,False,False,2025,S3_S4,east,S3,2025-06-28_S3_S4_d9252a87,VWC_3_raw_S3_B,B,3,18,2025-06-28 08:50:00,2025-06-28 16:15:00,2025-06-28 02:50:00,28.213,37.556,37.556,2025-06-28 08:45:00,9.343,9.343,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,19.1667,19.1667,19.4167,7.4167,43550.0,,,12.613,12.9915,13.733,0.0,0.0,0.0,0.0,13.168,13.294,13.366,0.0,0.0,0.0,0.0
True,True,False,False,2025,S3_S4,east,S4,2025-05-28_S3_S4_120d46ab,VWC_1_raw_S4_B,B,1,6,2025-05-28 18:58:00,2025-05-29 07:30:00,2025-05-28 12:58:00,38.253,38.805,39.361,2025-05-28 16:30:00,1.108,0.552,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,17.5333,17.5333,21.5333,12.5333,64250.0,,,13.283,13.3365,13.477,0.0,0.0,0.0,0.0,12.858,12.93,13.763,0.0,0.0,0.0,0.0
True,True,False,False,2025,S3_S4,east,S4,2025-06-28_S3_S4_d9252a87,VWC_3_raw_S4_B,B,3,18,2025-06-28 08:50:00,2025-06-28 16:15:00,2025-06-28 02:50:00,39.405,40.247,40.305,2025-06-28 08:30:00,0.9,0.842,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,14.4167,14.4167,14.9167,7.4167,43550.0,,,12.839,13.048,13.783,0.0,0.0,0.0,0.0,13.228,13.311,13.392,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S1,2025-04-20_S1_S2_f3457ada,VWC_1_raw_S1_B,B,1,6,2025-04-20 08:15:00,2025-04-21 06:28:00,2025-04-20 02:15:00,20.743,19.661,20.743,2025-04-20 02:15:00,0.0,-1.082,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S1_B,False,False,False,False,10.25,10.25,14.25,22.2167,132300.0,,,12.668,12.751,12.816,0.0,0.0,0.0,0.0,12.736,13.55,14.169,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S1,2025-04-20_S1_S2_f3457ada,VWC_2_raw_S1_B,B,2,12,2025-04-20 08:15:00,2025-04-21 06:28:00,2025-04-20 02:15:00,21.737,21.045,21.737,2025-04-20 02:15:00,0.0,-0.692,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S1_B,False,False,False,False,11.25,11.25,15.25,22.2167,132300.0,,,12.668,12.751,12.816,0.0,0.0,0.0,0.0,12.736,13.55,14.169,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S1,2025-04-20_S1_S2_f3457ada,VWC_3_raw_S1_B,B,3,18,2025-04-20 08:15:00,2025-04-21 06:28:00,2025-04-20 02:15:00,19.915,19.671,19.969,2025-04-20 03:15:00,0.054,-0.244,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S1_B,False,False,False,False,11.0,11.0,15.0,22.2167,132300.0,,,12.668,12.751,12.816,0.0,0.0,0.0,0.0,12.736,13.55,14.169,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S1,2025-05-16_S1_S2_799859ac,VWC_1_raw_S1_B,B,1,6,2025-05-16 15:36:41,2025-05-17 07:37:42,2025-05-16 09:36:41,14.609,14.893,14.893,2025-05-16 15:30:00,0.284,0.284,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S1_B,False,False,False,False,19.6386,19.6386,23.1386,16.0169,92450.0,,,13.494,13.5965,13.78,0.0,0.0,0.0,0.0,12.704,12.93,13.585,0.0,0.0,0.0,0.0
