year,strip_group,location,strip,event_id,sensor_col,logger_position,depth_index,depth_inches,irrigation_start,irrigation_end,bottom_response_delay_hr,time_to_peak_hours,time_to_plateau_hours,event_duration_hours,gallons_strip,flag_pre_start_response,flag_unexplained_pre_start_response,likely_precip_driven_pre_start_response,possible_battery_or_logger_issue,vwc_missing_fraction_pre_start_window,battery_col,total_precip_in_pre_start_window,trustworthy_event,trustworthy_reason,trustworthy_min_bottom_response_delay_hr,battery_pre_start_min_v,battery_event_min_v
2025,S3_S4,east,S4,2025-05-02_S3_S4_3cb33cbf,VWC_1_raw_S4_B,B,1,6,2025-05-02 19:10:02,2025-05-03 08:21:02,12.8328,12.8328,13.0828,13.1833,76750.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,13.376,12.823
2025,S3_S4,east,S4,2025-05-02_S3_S4_3cb33cbf,VWC_2_raw_S4_B,B,2,12,2025-05-02 19:10:02,2025-05-03 08:21:02,10.0828,10.0828,21.8328,13.1833,76750.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,13.376,12.823
2025,S3_S4,east,S4,2025-05-02_S3_S4_3cb33cbf,VWC_3_raw_S4_B,B,3,18,2025-05-02 19:10:02,2025-05-03 08:21:02,10.0828,10.0828,19.8328,13.1833,76750.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,13.376,12.823
2025,S3_S4,east,S4,2025-05-28_S3_S4_120d46ab,VWC_2_raw_S4_B,B,2,12,2025-05-28 18:58:00,2025-05-29 07:30:00,9.2833,9.2833,11.0333,12.5333,64250.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,13.283,12.858
2025,S3_S4,east,S4,2025-05-28_S3_S4_120d46ab,VWC_3_raw_S4_B,B,3,18,2025-05-28 18:58:00,2025-05-29 07:30:00,17.0333,17.0333,,12.5333,64250.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,13.283,12.858
2025,S3_S4,east,S4,2025-06-13_S3_S4_29345c78,VWC_1_raw_S4_B,B,1,6,2025-06-13 10:49:00,2025-06-13 19:16:00,9.1833,9.1833,13.1833,8.45,56900.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.866,13.225
2025,S3_S4,east,S4,2025-06-13_S3_S4_29345c78,VWC_2_raw_S4_B,B,2,12,2025-06-13 10:49:00,2025-06-13 19:16:00,10.4333,10.4333,25.4333,8.45,56900.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.866,13.225
2025,S3_S4,east,S4,2025-06-13_S3_S4_29345c78,VWC_3_raw_S4_B,B,3,18,2025-06-13 10:49:00,2025-06-13 19:16:00,16.9333,16.9333,18.9333,8.45,56900.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.866,13.225
2025,S3_S4,east,S4,2025-06-28_S3_S4_d9252a87,VWC_1_raw_S4_B,B,1,6,2025-06-28 08:50:00,2025-06-28 16:15:00,12.9167,12.9167,16.9167,7.4167,43550.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.839,13.228
2025,S3_S4,east,S4,2025-06-28_S3_S4_d9252a87,VWC_2_raw_S4_B,B,2,12,2025-06-28 08:50:00,2025-06-28 16:15:00,14.4167,14.4167,18.4167,7.4167,43550.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.839,13.228
2025,S3_S4,east,S4,2025-07-11_S3_S4_e179d57e,VWC_1_raw_S4_B,B,1,6,2025-07-11 08:30:00,2025-07-11 18:12:00,12.5,12.5,16.5,9.7,46400.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.851,13.235
2025,S3_S4,east,S4,2025-07-11_S3_S4_e179d57e,VWC_2_raw_S4_B,B,2,12,2025-07-11 08:30:00,2025-07-11 18:12:00,13.5,13.5,23.5,9.7,46400.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.851,13.235
2025,S3_S4,east,S4,2025-07-11_S3_S4_e179d57e,VWC_3_raw_S4_B,B,3,18,2025-07-11 08:30:00,2025-07-11 18:12:00,18.5,18.5,22.5,9.7,46400.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.851,13.235
2025,S3_S4,east,S4,2025-07-26_S3_S4_b4053dcf,VWC_1_raw_S4_B,B,1,6,2025-07-26 08:45:00,2025-07-26 17:50:00,9.5,9.5,13.5,9.0833,53225.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.804,13.212
2025,S3_S4,east,S4,2025-07-26_S3_S4_b4053dcf,VWC_2_raw_S4_B,B,2,12,2025-07-26 08:45:00,2025-07-26 17:50:00,10.75,10.75,22.25,9.0833,53225.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.804,13.212
2025,S3_S4,east,S4,2025-07-26_S3_S4_b4053dcf,VWC_3_raw_S4_B,B,3,18,2025-07-26 08:45:00,2025-07-26 17:50:00,11.5,11.5,16.75,9.0833,53225.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.804,13.212
2025,S3_S4,east,S4,2025-08-08_S3_S4_7c793582,VWC_1_raw_S4_B,B,1,6,2025-08-08 13:14:00,2025-08-08 19:28:00,8.7667,8.7667,12.5167,6.2333,38750.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,13.274,13.244
2025,S3_S4,east,S4,2025-08-08_S3_S4_7c793582,VWC_2_raw_S4_B,B,2,12,2025-08-08 13:14:00,2025-08-08 19:28:00,9.0167,9.0167,15.0167,6.2333,38750.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,13.274,13.244
2025,S3_S4,east,S4,2025-08-08_S3_S4_7c793582,VWC_3_raw_S4_B,B,3,18,2025-08-08 13:14:00,2025-08-08 19:28:00,8.7667,8.7667,9.0167,6.2333,38750.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,13.274,13.244
2025,S3_S4,east,S4,2025-08-22_S3_S4_1b405e4b,VWC_1_raw_S4_B,B,1,6,2025-08-22 09:07:00,2025-08-22 19:04:00,23.8833,23.8833,33.3833,9.95,30625.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.88,13.079
2025,S3_S4,east,S4,2025-08-22_S3_S4_1b405e4b,VWC_2_raw_S4_B,B,2,12,2025-08-22 09:07:00,2025-08-22 19:04:00,17.8833,17.8833,,9.95,30625.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.88,13.079
2025,S3_S4,east,S4,2025-08-22_S3_S4_1b405e4b,VWC_3_raw_S4_B,B,3,18,2025-08-22 09:07:00,2025-08-22 19:04:00,12.8833,12.8833,13.1333,9.95,30625.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.88,13.079
2025,S3_S4,east,S4,2025-09-20_S3_S4_f86ee2c5,VWC_1_raw_S4_B,B,1,6,2025-09-20 10:42:00,2025-09-20 17:31:00,9.05,9.05,21.55,6.8167,86100.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.838,13.366
2025,S3_S4,east,S4,2025-09-20_S3_S4_f86ee2c5,VWC_2_raw_S4_B,B,2,12,2025-09-20 10:42:00,2025-09-20 17:31:00,9.3,9.3,19.8,6.8167,86100.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.838,13.366
2025,S3_S4,east,S4,2025-09-20_S3_S4_f86ee2c5,VWC_3_raw_S4_B,B,3,18,2025-09-20 10:42:00,2025-09-20 17:31:00,8.8,8.8,9.05,6.8167,86100.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.838,13.366
2025,S3_S4,east,S4,2025-10-04_S3_S4_4439230e,VWC_1_raw_S4_B,B,1,6,2025-10-04 10:12:00,2025-10-04 17:06:00,10.3,10.3,18.05,6.9,51800.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.873,13.49
2025,S3_S4,east,S4,2025-10-04_S3_S4_4439230e,VWC_2_raw_S4_B,B,2,12,2025-10-04 10:12:00,2025-10-04 17:06:00,14.8,14.8,16.05,6.9,51800.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.873,13.49
2025,S3_S4,east,S4,2025-10-04_S3_S4_4439230e,VWC_3_raw_S4_B,B,3,18,2025-10-04 10:12:00,2025-10-04 17:06:00,10.05,10.05,10.3,6.9,51800.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.873,13.49
2025,S1_S2,west,S1,2025-06-27_S1_S2_ff537961,VWC_1_raw_S1_B,B,1,6,2025-06-27 15:33:00,2025-06-28 07:49:00,21.7,21.7,30.45,16.2667,95500.0,True,True,False,False,0.0,BattV_Min_S1_B,0.0,False,unexplained_pre_start_response,0.5,13.283,12.723
2025,S3_S4,east,S3,2025-05-28_S3_S4_120d46ab,VWC_2_raw_S3_B,B,2,12,2025-05-28 18:58:00,2025-05-29 07:30:00,14.5333,14.5333,14.7833,12.5333,64250.0,True,True,False,False,0.0,BattV_Min_S3_B,0.0,False,unexplained_pre_start_response,0.5,13.236,12.655
2025,S3_S4,east,S3,2025-05-28_S3_S4_120d46ab,VWC_3_raw_S3_B,B,3,18,2025-05-28 18:58:00,2025-05-29 07:30:00,15.7833,15.7833,16.0333,12.5333,64250.0,True,True,False,False,0.0,BattV_Min_S3_B,0.0,False,unexplained_pre_start_response,0.5,13.236,12.655
2025,S3_S4,east,S3,2025-06-28_S3_S4_d9252a87,VWC_2_raw_S3_B,B,2,12,2025-06-28 08:50:00,2025-06-28 16:15:00,10.6667,10.6667,10.9167,7.4167,43550.0,True,True,False,False,0.0,BattV_Min_S3_B,0.0,False,unexplained_pre_start_response,0.5,12.613,13.168
2025,S3_S4,east,S3,2025-06-28_S3_S4_d9252a87,VWC_3_raw_S3_B,B,3,18,2025-06-28 08:50:00,2025-06-28 16:15:00,19.1667,19.1667,19.4167,7.4167,43550.0,True,True,False,False,0.0,BattV_Min_S3_B,0.0,False,unexplained_pre_start_response,0.5,12.613,13.168
2025,S3_S4,east,S4,2025-05-28_S3_S4_120d46ab,VWC_1_raw_S4_B,B,1,6,2025-05-28 18:58:00,2025-05-29 07:30:00,17.5333,17.5333,21.5333,12.5333,64250.0,True,True,False,False,0.0,BattV_Min_S4_B,0.0,False,unexplained_pre_start_response,0.5,13.283,12.858
2025,S3_S4,east,S4,2025-06-28_S3_S4_d9252a87,VWC_3_raw_S4_B,B,3,18,2025-06-28 08:50:00,2025-06-28 16:15:00,14.4167,14.4167,14.9167,7.4167,43550.0,True,True,False,False,0.0,BattV_Min_S4_B,0.0,False,unexplained_pre_start_response,0.5,12.839,13.228
2026,S1_S2,west,S1,2026-04-21_S1_S2_001c30f6,VWC_1_raw_S1_B,B,1,6,2026-04-21 14:54:00,2026-04-22 08:52:00,13.35,13.35,27.6,17.9667,110850.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,13.435,12.749
2026,S1_S2,west,S1,2026-04-21_S1_S2_001c30f6,VWC_2_raw_S1_B,B,2,12,2026-04-21 14:54:00,2026-04-22 08:52:00,17.35,17.35,31.1,17.9667,110850.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,13.435,12.749
2026,S1_S2,west,S1,2026-04-21_S1_S2_001c30f6,VWC_3_raw_S1_B,B,3,18,2026-04-21 14:54:00,2026-04-22 08:52:00,20.35,20.35,29.35,17.9667,110850.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,13.435,12.749
2026,S1_S2,west,S1,2026-05-20_S1_S2_49743b7c,VWC_1_raw_S1_B,B,1,6,2026-05-20 11:23:00,2026-05-20 17:53:00,11.3667,11.3667,19.1167,6.5,54400.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.706,13.487
2026,S1_S2,west,S1,2026-05-20_S1_S2_49743b7c,VWC_2_raw_S1_B,B,2,12,2026-05-20 11:23:00,2026-05-20 17:53:00,15.6167,15.6167,15.8667,6.5,54400.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.706,13.487
2026,S1_S2,west,S1,2026-05-20_S1_S2_49743b7c,VWC_3_raw_S1_B,B,3,18,2026-05-20 11:23:00,2026-05-20 17:53:00,23.1167,23.1167,23.3667,6.5,54400.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.706,13.487
2026,S1_S2,west,S1,2026-06-20_S1_S2_ba82572f,VWC_1_raw_S1_B,B,1,6,2026-06-20 08:00:00,2026-06-20 17:03:00,14.25,14.25,26.0,9.05,65700.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.75,13.166
2026,S1_S2,west,S1,2026-06-20_S1_S2_ba82572f,VWC_2_raw_S1_B,B,2,12,2026-06-20 08:00:00,2026-06-20 17:03:00,17.75,17.75,18.0,9.05,65700.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.75,13.166
2026,S1_S2,west,S1,2026-06-20_S1_S2_ba82572f,VWC_3_raw_S1_B,B,3,18,2026-06-20 08:00:00,2026-06-20 17:03:00,24.0,24.0,25.0,9.05,65700.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.75,13.166
2026,S1_S2,west,S1,2026-06-27_S1_S2_be4e641a,VWC_1_raw_S1_B,B,1,6,2026-06-27 11:05:00,2026-06-27 16:34:00,9.1667,9.1667,21.4167,5.4833,33511.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.752,13.33
2026,S1_S2,west,S1,2026-06-27_S1_S2_be4e641a,VWC_2_raw_S1_B,B,2,12,2026-06-27 11:05:00,2026-06-27 16:34:00,9.1667,9.1667,20.6667,5.4833,33511.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.752,13.33
2026,S1_S2,west,S1,2026-06-27_S1_S2_be4e641a,VWC_3_raw_S1_B,B,3,18,2026-06-27 11:05:00,2026-06-27 16:34:00,9.1667,9.1667,13.1667,5.4833,33511.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.752,13.33
2026,S1_S2,west,S1,2026-07-24_S1_S2_63eb5228,VWC_1_raw_S1_B,B,1,6,2026-07-24 08:25:00,2026-07-24 15:43:00,22.8333,22.8333,24.0833,7.3,34125.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.772,13.246
2026,S1_S2,west,S1,2026-07-24_S1_S2_63eb5228,VWC_2_raw_S1_B,B,2,12,2026-07-24 08:25:00,2026-07-24 15:43:00,23.8333,23.8333,24.8333,7.3,34125.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.772,13.246
2026,S1_S2,west,S1,2026-07-24_S1_S2_63eb5228,VWC_3_raw_S1_B,B,3,18,2026-07-24 08:25:00,2026-07-24 15:43:00,13.0833,13.0833,14.5833,7.3,34125.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.772,13.246
2026,S1_S2,west,S1,2026-08-14_S1_S2_72b4c1d7,VWC_1_raw_S1_B,B,1,6,2026-08-14 10:25:00,2026-08-14 13:47:00,23.8333,23.8333,34.5833,3.3667,21350.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.771,13.407
2026,S1_S2,west,S1,2026-08-14_S1_S2_72b4c1d7,VWC_2_raw_S1_B,B,2,12,2026-08-14 10:25:00,2026-08-14 13:47:00,22.8333,22.8333,23.0833,3.3667,21350.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.771,13.407
2026,S1_S2,west,S1,2026-08-14_S1_S2_72b4c1d7,VWC_3_raw_S1_B,B,3,18,2026-08-14 10:25:00,2026-08-14 13:47:00,23.5833,23.5833,23.8333,3.3667,21350.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.771,13.407
2026,S1_S2,west,S2,2026-04-21_S1_S2_001c30f6,VWC_1_raw_S2_B,B,1,6,2026-04-21 14:54:00,2026-04-22 08:52:00,20.35,20.35,24.35,17.9667,110850.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,13.322,12.695
2026,S1_S2,west,S2,2026-04-21_S1_S2_001c30f6,VWC_2_raw_S2_B,B,2,12,2026-04-21 14:54:00,2026-04-22 08:52:00,20.1,20.1,24.1,17.9667,110850.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,13.322,12.695
2026,S1_S2,west,S2,2026-04-21_S1_S2_001c30f6,VWC_3_raw_S2_B,B,3,18,2026-04-21 14:54:00,2026-04-22 08:52:00,20.1,20.1,24.1,17.9667,110850.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,13.322,12.695
2026,S1_S2,west,S2,2026-05-20_S1_S2_49743b7c,VWC_1_raw_S2_B,B,1,6,2026-05-20 11:23:00,2026-05-20 17:53:00,8.1167,8.1167,12.1167,6.5,54400.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.667,13.434
2026,S1_S2,west,S2,2026-05-20_S1_S2_49743b7c,VWC_2_raw_S2_B,B,2,12,2026-05-20 11:23:00,2026-05-20 17:53:00,8.1167,8.1167,21.6167,6.5,54400.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.667,13.434
2026,S1_S2,west,S2,2026-05-20_S1_S2_49743b7c,VWC_3_raw_S2_B,B,3,18,2026-05-20 11:23:00,2026-05-20 17:53:00,8.3667,8.3667,12.3667,6.5,54400.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.667,13.434
2026,S1_S2,west,S2,2026-06-20_S1_S2_ba82572f,VWC_1_raw_S2_B,B,1,6,2026-06-20 08:00:00,2026-06-20 17:03:00,10.75,10.75,12.25,9.05,65700.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.618,12.894
2026,S1_S2,west,S2,2026-06-20_S1_S2_ba82572f,VWC_2_raw_S2_B,B,2,12,2026-06-20 08:00:00,2026-06-20 17:03:00,11.5,11.5,24.0,9.05,65700.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.618,12.894
2026,S1_S2,west,S2,2026-06-20_S1_S2_ba82572f,VWC_3_raw_S2_B,B,3,18,2026-06-20 08:00:00,2026-06-20 17:03:00,11.0,11.0,12.5,9.05,65700.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.618,12.894
2026,S1_S2,west,S2,2026-06-27_S1_S2_be4e641a,VWC_1_raw_S2_B,B,1,6,2026-06-27 11:05:00,2026-06-27 16:34:00,7.4167,7.4167,8.6667,5.4833,33511.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.705,13.264
2026,S1_S2,west,S2,2026-06-27_S1_S2_be4e641a,VWC_2_raw_S2_B,B,2,12,2026-06-27 11:05:00,2026-06-27 16:34:00,9.1667,9.1667,9.4167,5.4833,33511.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.705,13.264
2026,S1_S2,west,S2,2026-06-27_S1_S2_be4e641a,VWC_3_raw_S2_B,B,3,18,2026-06-27 11:05:00,2026-06-27 16:34:00,9.1667,9.1667,9.4167,5.4833,33511.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.705,13.264
2026,S1_S2,west,S2,2026-07-24_S1_S2_63eb5228,VWC_1_raw_S2_B,B,1,6,2026-07-24 08:25:00,2026-07-24 15:43:00,9.0833,9.0833,19.0833,7.3,34125.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.66,12.982
2026,S1_S2,west,S2,2026-07-24_S1_S2_63eb5228,VWC_2_raw_S2_B,B,2,12,2026-07-24 08:25:00,2026-07-24 15:43:00,9.0833,9.0833,19.0833,7.3,34125.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.66,12.982
2026,S1_S2,west,S2,2026-07-24_S1_S2_63eb5228,VWC_3_raw_S2_B,B,3,18,2026-07-24 08:25:00,2026-07-24 15:43:00,9.0833,9.0833,13.0833,7.3,34125.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.66,12.982
2026,S1_S2,west,S2,2026-08-14_S1_S2_72b4c1d7,VWC_1_raw_S2_B,B,1,6,2026-08-14 10:25:00,2026-08-14 13:47:00,6.0833,6.0833,14.3333,3.3667,21350.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.708,13.314
2026,S1_S2,west,S2,2026-08-14_S1_S2_72b4c1d7,VWC_2_raw_S2_B,B,2,12,2026-08-14 10:25:00,2026-08-14 13:47:00,5.3333,5.3333,9.8333,3.3667,21350.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.708,13.314
2026,S1_S2,west,S2,2026-08-14_S1_S2_72b4c1d7,VWC_3_raw_S2_B,B,3,18,2026-08-14 10:25:00,2026-08-14 13:47:00,5.0833,5.0833,9.0833,3.3667,21350.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.708,13.314
2026,S3_S4,east,S3,2026-04-21_S3_S4_ed1ed131,VWC_1_raw_S3_B,B,1,6,2026-04-21 14:54:00,2026-04-22 08:52:00,18.85,18.85,19.1,17.9667,110850.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,13.316,12.67
2026,S3_S4,east,S3,2026-04-21_S3_S4_ed1ed131,VWC_2_raw_S3_B,B,2,12,2026-04-21 14:54:00,2026-04-22 08:52:00,18.85,18.85,30.85,17.9667,110850.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,13.316,12.67
2026,S3_S4,east,S3,2026-04-21_S3_S4_ed1ed131,VWC_3_raw_S3_B,B,3,18,2026-04-21 14:54:00,2026-04-22 08:52:00,5.85,5.85,6.1,17.9667,110850.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,13.316,12.67
2026,S3_S4,east,S3,2026-05-08_S3_S4_989607cc,VWC_1_raw_S3_B,B,1,6,2026-05-08 09:00:00,2026-05-08 19:14:00,10.75,10.75,11.0,10.2333,90350.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.559,13.32
2026,S3_S4,east,S3,2026-05-08_S3_S4_989607cc,VWC_2_raw_S3_B,B,2,12,2026-05-08 09:00:00,2026-05-08 19:14:00,11.0,11.0,19.5,10.2333,90350.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.559,13.32
2026,S3_S4,east,S3,2026-05-08_S3_S4_989607cc,VWC_3_raw_S3_B,B,3,18,2026-05-08 09:00:00,2026-05-08 19:14:00,5.0,5.0,5.25,10.2333,90350.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.559,13.32
2026,S3_S4,east,S3,2026-05-21_S3_S4_272f948e,VWC_1_raw_S3_B,B,1,6,2026-05-21 13:27:00,2026-05-21 19:54:00,6.3,6.3,6.55,6.45,59850.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,13.402,13.275
2026,S3_S4,east,S3,2026-05-21_S3_S4_272f948e,VWC_2_raw_S3_B,B,2,12,2026-05-21 13:27:00,2026-05-21 19:54:00,6.05,6.05,6.3,6.45,59850.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,13.402,13.275
2026,S3_S4,east,S3,2026-05-21_S3_S4_272f948e,VWC_3_raw_S3_B,B,3,18,2026-05-21 13:27:00,2026-05-21 19:54:00,4.3,4.3,8.3,6.45,59850.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,13.402,13.275
2026,S3_S4,east,S3,2026-06-05_S3_S4_f5beba0a,VWC_1_raw_S3_B,B,1,6,2026-06-05 14:19:00,2026-06-05 20:47:00,7.9333,7.9333,11.9333,6.4667,53900.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,13.198,12.85
2026,S3_S4,east,S3,2026-06-05_S3_S4_f5beba0a,VWC_2_raw_S3_B,B,2,12,2026-06-05 14:19:00,2026-06-05 20:47:00,7.4333,7.4333,15.1833,6.4667,53900.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,13.198,12.85
2026,S3_S4,east,S3,2026-06-05_S3_S4_f5beba0a,VWC_3_raw_S3_B,B,3,18,2026-06-05 14:19:00,2026-06-05 20:47:00,6.9333,6.9333,10.9333,6.4667,53900.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,13.198,12.85
2026,S3_S4,east,S3,2026-06-20_S3_S4_47159afc,VWC_1_raw_S3_B,B,1,6,2026-06-20 08:00:00,2026-06-20 17:03:00,8.5,8.5,10.5,9.05,65700.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.581,13.236
2026,S3_S4,east,S3,2026-06-20_S3_S4_47159afc,VWC_2_raw_S3_B,B,2,12,2026-06-20 08:00:00,2026-06-20 17:03:00,14.75,14.75,15.0,9.05,65700.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.581,13.236
2026,S3_S4,east,S3,2026-06-20_S3_S4_47159afc,VWC_3_raw_S3_B,B,3,18,2026-06-20 08:00:00,2026-06-20 17:03:00,11.5,11.5,11.75,9.05,65700.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.581,13.236
2026,S3_S4,east,S3,2026-06-27_S3_S4_dc68d0eb,VWC_1_raw_S3_B,B,1,6,2026-06-27 11:05:00,2026-06-27 16:34:00,7.6667,7.6667,7.9167,5.4833,33511.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.6,13.275
2026,S3_S4,east,S3,2026-06-27_S3_S4_dc68d0eb,VWC_2_raw_S3_B,B,2,12,2026-06-27 11:05:00,2026-06-27 16:34:00,13.9167,13.9167,14.1667,5.4833,33511.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.6,13.275
2026,S3_S4,east,S3,2026-07-05_S3_S4_b3db7964,VWC_1_raw_S3_B,B,1,6,2026-07-05 11:24:00,2026-07-05 18:13:00,2.85,2.85,3.1,6.8167,56650.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.625,13.19
2026,S3_S4,east,S3,2026-07-05_S3_S4_b3db7964,VWC_2_raw_S3_B,B,2,12,2026-07-05 11:24:00,2026-07-05 18:13:00,6.85,6.85,7.1,6.8167,56650.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.625,13.19
2026,S3_S4,east,S3,2026-07-05_S3_S4_b3db7964,VWC_3_raw_S3_B,B,3,18,2026-07-05 11:24:00,2026-07-05 18:13:00,10.6,10.6,10.85,6.8167,56650.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.625,13.19
2026,S3_S4,east,S4,2026-04-21_S3_S4_ed1ed131,VWC_2_raw_S4_B,B,2,12,2026-04-21 14:54:00,2026-04-22 08:52:00,17.35,17.35,29.85,17.9667,110850.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,13.348,12.781
